manga,page_id,image_path,gt_path,prediction_mask,image_height,image_width,threshold,inference_time_sec,iou,precision,recall,f1,tp,fp,fn
TsubasaNoKioku,008,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/008.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/008.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/008.png,1170,1654,0.5,0.3283317469999929,0.2673676866341074,0.29241837902654383,0.7573404856013551,0.42192599583185875,5365,12982,1719
TsubasaNoKioku,007,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/007.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/007.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/007.png,1170,1654,0.5,0.3291015540000899,0.28003307151715584,0.3048604860486049,0.7747026532479414,0.4375403694613099,3387,7723,985
EvaLady,000,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/000.jpg,/content/data/groundtruth/post-processed/EvaLady/000.png,/content/benchmark_unetpp/masks/EvaLady/000.png,1170,1654,0.5,0.32930929500003003,0.7642366301469481,0.8858958966630053,0.8476771281449615,0.8663652223152092,208081,26801,37391
EvaLady,005,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/005.jpg,/content/data/groundtruth/post-processed/EvaLady/005.png,/content/benchmark_unetpp/masks/EvaLady/005.png,1170,1654,0.5,0.3297133659999645,0.4936499808886421,0.5638292614619199,0.7986325823425778,0.6609982086900261,68450,52952,17259
EvaLady,003,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/003.jpg,/content/data/groundtruth/post-processed/EvaLady/003.png,/content/benchmark_unetpp/masks/EvaLady/003.png,1170,1654,0.5,0.3329707860000326,0.5292565560311691,0.5525684727892505,0.9261726016476216,0.6921749708299199,55763,45153,4445
EvaLady,009,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/009.jpg,/content/data/groundtruth/post-processed/EvaLady/009.png,/content/benchmark_unetpp/masks/EvaLady/009.png,1170,1654,0.5,0.3312302990000262,0.06363467794953054,0.06614451920381273,0.626452041154995,0.11965513962407684,3775,53297,2251
EvaLady,004,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/004.jpg,/content/data/groundtruth/post-processed/EvaLady/004.png,/content/benchmark_unetpp/masks/EvaLady/004.png,1170,1654,0.5,0.3315004539999791,0.6823801000351294,0.6973706704961192,0.9694607505287924,0.811208002306828,40792,17702,1285
EvaLady,006,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/006.jpg,/content/data/groundtruth/post-processed/EvaLady/006.png,/content/benchmark_unetpp/masks/EvaLady/006.png,1170,1654,0.5,0.33266774100002294,0.0,0.0,0.0,0.0,0,4735,0
EvaLady,002,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/002.jpg,/content/data/groundtruth/post-processed/EvaLady/002.png,/content/benchmark_unetpp/masks/EvaLady/002.png,1170,1654,0.5,0.3285827720000043,0.2585608082895606,0.2687671559852011,0.8719388248959442,0.4108832987433576,9008,24508,1323
EvaLady,001,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/001.jpg,/content/data/groundtruth/post-processed/EvaLady/001.png,/content/benchmark_unetpp/masks/EvaLady/001.png,1170,1654,0.5,0.33172437199993965,0.6663442181494941,0.7528727143827726,0.8528929491684235,0.7997677921425882,76461,25098,13188
EvaLady,008,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/008.jpg,/content/data/groundtruth/post-processed/EvaLady/008.png,/content/benchmark_unetpp/masks/EvaLady/008.png,1170,1654,0.5,0.33085901899994496,0.0996913456527839,0.10196174896992805,0.8174198849630239,0.18130786615149086,4974,43809,1111
EvaLady,007,/content/data/raw/Manga109s_released_2026_05_21/images/EvaLady/007.jpg,/content/data/groundtruth/post-processed/EvaLady/007.png,/content/benchmark_unetpp/masks/EvaLady/007.png,1170,1654,0.5,0.3292004810000435,0.0,0.0,0.0,0.0,0,35118,0
BakuretsuKungFuGirl,000,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/000.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/000.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/000.png,1170,1654,0.5,0.33009532899995975,0.8655579567969224,0.9511284562943726,0.9058451487584142,0.9279346735311785,269546,13850,28017
BakuretsuKungFuGirl,005,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/005.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/005.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/005.png,1170,1654,0.5,0.33178453399989394,0.41466334642275643,0.4264466880078798,0.9375270679948029,0.5862360786703226,17318,23292,1154
BakuretsuKungFuGirl,003,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/003.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/003.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/003.png,1170,1654,0.5,0.3328277529999468,0.6279665055483695,0.7176690266863768,0.8339993851829081,0.7714734958098456,46121,18144,9180
BakuretsuKungFuGirl,009,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/009.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/009.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/009.png,1170,1654,0.5,0.3313597960000152,0.3686880889103648,0.38077019046826915,0.9207562349155269,0.5387466902030009,18312,29780,1576
BakuretsuKungFuGirl,004,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/004.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/004.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/004.png,1170,1654,0.5,0.3322786439999845,0.225592764605231,0.22729287754900995,0.96790770844258,0.36813658030674723,9229,31375,306
BakuretsuKungFuGirl,006,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/006.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/006.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/006.png,1170,1654,0.5,0.3283080329999848,0.3293535235876529,0.33684106026010124,0.9367752622860298,0.49550930996714126,13572,26720,916
BakuretsuKungFuGirl,002,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/002.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/002.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/002.png,1170,1654,0.5,0.32926450400009344,0.29992905285562255,0.32538002693861845,0.7931519699812383,0.46145449583845,13528,28048,3528
BakuretsuKungFuGirl,001,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/001.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/001.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/001.png,1170,1654,0.5,0.332281179000006,0.7998344316960985,0.9282911320663058,0.852507286895485,0.8887866768304499,171978,13285,29754
BakuretsuKungFuGirl,008,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/008.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/008.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/008.png,1170,1654,0.5,0.33069371399994907,0.388439018313193,0.39982047829710843,0.9317197071567309,0.559533423059668,12472,18722,914
BakuretsuKungFuGirl,007,/content/data/raw/Manga109s_released_2026_05_21/images/BakuretsuKungFuGirl/007.jpg,/content/data/groundtruth/post-processed/BakuretsuKungFuGirl/007.png,/content/benchmark_unetpp/masks/BakuretsuKungFuGirl/007.png,1170,1654,0.5,0.3314436849999538,0.35010543736486666,0.364566250660144,0.8982331187508561,0.5186342157812531,13116,22861,1486
HealingPlanet,000,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/000.jpg,/content/data/groundtruth/post-processed/HealingPlanet/000.png,/content/benchmark_unetpp/masks/HealingPlanet/000.png,1170,1654,0.5,0.3283770209999375,0.8484329135498533,0.8951974663562886,0.9419995794785534,0.9180023871361026,89603,10490,5517
HealingPlanet,005,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/005.jpg,/content/data/groundtruth/post-processed/HealingPlanet/005.png,/content/benchmark_unetpp/masks/HealingPlanet/005.png,1170,1654,0.5,0.33488579499999105,0.11268681659743113,0.11549661095749626,0.8224429343091131,0.20254902802214306,4720,36147,1019
HealingPlanet,003,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/003.jpg,/content/data/groundtruth/post-processed/HealingPlanet/003.png,/content/benchmark_unetpp/masks/HealingPlanet/003.png,1170,1654,0.5,0.3328911049999306,0.19807467911318552,0.21783766442091754,0.6858585858585858,0.3306549793036279,2716,9752,1244
HealingPlanet,009,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/009.jpg,/content/data/groundtruth/post-processed/HealingPlanet/009.png,/content/benchmark_unetpp/masks/HealingPlanet/009.png,1170,1654,0.5,0.3328696549999677,0.016554278933811825,0.018317481666506548,0.14674191893278604,0.032569395017793594,572,30655,3326
HealingPlanet,004,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/004.jpg,/content/data/groundtruth/post-processed/HealingPlanet/004.png,/content/benchmark_unetpp/masks/HealingPlanet/004.png,1170,1654,0.5,0.33312587800003257,0.47766588708274543,0.6073034674268302,0.6911373996699947,0.6465140614780903,24713,15980,11044
HealingPlanet,006,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/006.jpg,/content/data/groundtruth/post-processed/HealingPlanet/006.png,/content/benchmark_unetpp/masks/HealingPlanet/006.png,1170,1654,0.5,0.330176315000017,0.1633077563095128,0.16618452926926786,0.9041586692258478,0.2807644931855207,7066,35453,749
HealingPlanet,002,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/002.jpg,/content/data/groundtruth/post-processed/HealingPlanet/002.png,/content/benchmark_unetpp/masks/HealingPlanet/002.png,1170,1654,0.5,0.3304152419999582,0.8865470113617652,0.8977822244455561,0.9860805860805861,0.9398620930435542,5384,613,76
HealingPlanet,001,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/001.jpg,/content/data/groundtruth/post-processed/HealingPlanet/001.png,/content/benchmark_unetpp/masks/HealingPlanet/001.png,1170,1654,0.5,0.3305879869999444,0.6778839889603544,0.7596601845091923,0.862961231660057,0.8080224776212124,57229,18106,9088
HealingPlanet,008,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/008.jpg,/content/data/groundtruth/post-processed/HealingPlanet/008.png,/content/benchmark_unetpp/masks/HealingPlanet/008.png,1170,1654,0.5,0.336958592999963,0.36436865947808333,0.37934470332298187,0.9022434631487479,0.5341205354533232,22843,37374,2475
HealingPlanet,007,/content/data/raw/Manga109s_released_2026_05_21/images/HealingPlanet/007.jpg,/content/data/groundtruth/post-processed/HealingPlanet/007.png,/content/benchmark_unetpp/masks/HealingPlanet/007.png,1170,1654,0.5,0.3351413740000453,0.3188477431345025,0.3303697633923999,0.9014029400257112,0.4835247204149551,16127,32688,1764
YumeiroCooking,000,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/000.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/000.png,/content/benchmark_unetpp/masks/YumeiroCooking/000.png,1170,1654,0.5,0.33350140299990017,0.44430746825417106,0.4515791865485117,0.9650249722530522,0.6152533003117883,69559,84476,2521
YumeiroCooking,005,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/005.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/005.png,/content/benchmark_unetpp/masks/YumeiroCooking/005.png,1170,1654,0.5,0.3339721480000435,0.3925115917557825,0.3974111964397167,0.9695465077788812,0.5637462468242358,14645,22206,460
YumeiroCooking,003,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/003.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/003.png,/content/benchmark_unetpp/masks/YumeiroCooking/003.png,1170,1654,0.5,0.3347301809999408,0.17588332137278906,0.18814630842176563,0.7296208738289116,0.29915097557035414,8333,35957,3088
YumeiroCooking,009,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/009.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/009.png,/content/benchmark_unetpp/masks/YumeiroCooking/009.png,1170,1654,0.5,0.33034278599996014,0.321825588621142,0.3284476076386442,0.9410458308096104,0.48694107814458837,9322,19060,584
YumeiroCooking,004,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/004.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/004.png,/content/benchmark_unetpp/masks/YumeiroCooking/004.png,1170,1654,0.5,0.3297597239999277,0.24254446574243302,0.25291684097987266,0.8553686527275586,0.39039965559302575,5441,16072,920
YumeiroCooking,006,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/006.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/006.png,/content/benchmark_unetpp/masks/YumeiroCooking/006.png,1170,1654,0.5,0.3280710799999724,0.3212349953176878,0.3398072824422898,0.8545976143741507,0.48626473936295883,11320,21993,1926
YumeiroCooking,002,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/002.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/002.png,/content/benchmark_unetpp/masks/YumeiroCooking/002.png,1170,1654,0.5,0.33008116899998186,0.41115898929821365,0.5015052065340769,0.6953368230182353,0.5827252526700595,20324,20202,8905
YumeiroCooking,001,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/001.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/001.png,/content/benchmark_unetpp/masks/YumeiroCooking/001.png,1170,1654,0.5,0.3306612139999743,0.7866649856816095,0.94268725652066,0.8261786541826264,0.8805959617342566,87356,5311,18379
YumeiroCooking,008,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/008.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/008.png,/content/benchmark_unetpp/masks/YumeiroCooking/008.png,1170,1654,0.5,0.3308312909999813,0.05333810050055256,0.053680078508341514,0.8933043004899293,0.10127441602122997,1641,28929,196
YumeiroCooking,007,/content/data/raw/Manga109s_released_2026_05_21/images/YumeiroCooking/007.jpg,/content/data/groundtruth/post-processed/YumeiroCooking/007.png,/content/benchmark_unetpp/masks/YumeiroCooking/007.png,1170,1654,0.5,0.3330421489999935,0.40024602997092373,0.41032598310849544,0.9421726921726922,0.5716795783084418,10737,15430,659
DualJustice,000,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/000.jpg,/content/data/groundtruth/post-processed/DualJustice/000.png,/content/benchmark_unetpp/masks/DualJustice/000.png,1170,1654,0.5,0.33180801699995754,0.8257504168982768,0.9067755226613765,0.9023553173072543,0.9045600200942299,118842,12218,12860
DualJustice,005,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/005.jpg,/content/data/groundtruth/post-processed/DualJustice/005.png,/content/benchmark_unetpp/masks/DualJustice/005.png,1170,1654,0.5,0.33283983899991654,0.21378916530115696,0.2166398309348898,0.9420194727053933,0.3522673812104972,8611,31137,530
DualJustice,003,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/003.jpg,/content/data/groundtruth/post-processed/DualJustice/003.png,/content/benchmark_unetpp/masks/DualJustice/003.png,1170,1654,0.5,0.3314103980000027,0.7054942603226543,0.7792550694705219,0.8817027265665974,0.8273194190512083,132810,37622,17819
DualJustice,009,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/009.jpg,/content/data/groundtruth/post-processed/DualJustice/009.png,/content/benchmark_unetpp/masks/DualJustice/009.png,1170,1654,0.5,0.33149512199997844,0.05862388151804999,0.061026530481146014,0.5982367758186398,0.11075488195861265,1900,29234,1276
DualJustice,004,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/004.jpg,/content/data/groundtruth/post-processed/DualJustice/004.png,/content/benchmark_unetpp/masks/DualJustice/004.png,1170,1654,0.5,0.332722968999974,0.7221553785467338,0.7587409789896469,0.9374085643114152,0.8386646031395092,47416,15077,3166
DualJustice,006,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/006.jpg,/content/data/groundtruth/post-processed/DualJustice/006.png,/content/benchmark_unetpp/masks/DualJustice/006.png,1170,1654,0.5,0.33183572800010097,0.22842859619719125,0.25216919739696314,0.708142972319269,0.371903742560749,7905,23443,3258
DualJustice,002,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/002.jpg,/content/data/groundtruth/post-processed/DualJustice/002.png,/content/benchmark_unetpp/masks/DualJustice/002.png,1170,1654,0.5,0.3340205069999911,0.6330953236567036,0.675659902286105,0.9094990123900162,0.7753317451661357,40520,19451,4032
DualJustice,001,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/001.jpg,/content/data/groundtruth/post-processed/DualJustice/001.png,/content/benchmark_unetpp/masks/DualJustice/001.png,1170,1654,0.5,0.3334826110000222,0.5865775279667452,0.6427290896458256,0.8703682193053781,0.7394249794001115,74930,41651,11160
DualJustice,008,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/008.jpg,/content/data/groundtruth/post-processed/DualJustice/008.png,/content/benchmark_unetpp/masks/DualJustice/008.png,1170,1654,0.5,0.33051743100008935,0.009909587781580426,0.009916172561848293,0.9371980676328503,0.019624702847605077,194,19370,13
DualJustice,007,/content/data/raw/Manga109s_released_2026_05_21/images/DualJustice/007.jpg,/content/data/groundtruth/post-processed/DualJustice/007.png,/content/benchmark_unetpp/masks/DualJustice/007.png,1170,1654,0.5,0.33353474300008656,0.0920456849361357,0.09270982234020829,0.9277929155313351,0.1685747880438146,1362,13329,106
AkkeraKanjinchou,000,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/000.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/000.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/000.png,1170,1654,0.5,0.3340803699999242,0.848776520565035,0.9078701220825398,0.9287747810797617,0.918203483356254,214990,21817,16487
AkkeraKanjinchou,005,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/005.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/005.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/005.png,1170,1654,0.5,0.33245491699995,0.4420401212775678,0.49472412029935386,0.8058605285076096,0.6130760368663595,21286,21740,5128
AkkeraKanjinchou,003,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/003.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/003.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/003.png,1170,1654,0.5,0.3322368980000192,0.411662955985614,0.4381915960258864,0.8717902219643117,0.5832312227789438,24037,30818,3535
AkkeraKanjinchou,009,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/009.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/009.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/009.png,1170,1654,0.5,0.33616775199993754,0.5469174489136552,0.6968183991076645,0.7177023022566674,0.7071061863032649,78714,34248,30961
AkkeraKanjinchou,004,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/004.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/004.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/004.png,1170,1654,0.5,0.3363852599999291,0.4980134354497216,0.5494751110342043,0.8417088202160323,0.6648984897791814,38105,31243,7166
AkkeraKanjinchou,006,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/006.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/006.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/006.png,1170,1654,0.5,0.33713604199999736,0.09689536220774243,0.16611470325395575,0.18866234812979493,0.17667202459990217,6320,31726,27179
AkkeraKanjinchou,002,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/002.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/002.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/002.png,1170,1654,0.5,0.33664523799996005,0.5229591836734694,0.5388749342835446,0.9465421711471372,0.6867671691792294,9225,7894,521
AkkeraKanjinchou,001,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/001.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/001.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/001.png,1170,1654,0.5,0.3351645660000031,0.7596702779086199,0.8008640381368557,0.9365846293220594,0.8634234349988489,80639,20051,5460
AkkeraKanjinchou,008,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/008.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/008.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/008.png,1170,1654,0.5,0.3360733669999263,0.4577285804595477,0.48265494912118406,0.8986120257332455,0.6280024780954067,35479,38029,4003
AkkeraKanjinchou,007,/content/data/raw/Manga109s_released_2026_05_21/images/AkkeraKanjinchou/007.jpg,/content/data/groundtruth/post-processed/AkkeraKanjinchou/007.png,/content/benchmark_unetpp/masks/AkkeraKanjinchou/007.png,1170,1654,0.5,0.3346400249999988,0.4278461516521441,0.4991348617442518,0.7497251099560176,0.5992888675815504,30001,30105,10015
EienNoWith,000,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/000.jpg,/content/data/groundtruth/post-processed/EienNoWith/000.png,/content/benchmark_unetpp/masks/EienNoWith/000.png,1170,1654,0.5,0.3301272579999477,0.797477597079323,0.828551724137931,0.9550838699419668,0.8873296650541009,24028,4972,1130
EienNoWith,005,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/005.jpg,/content/data/groundtruth/post-processed/EienNoWith/005.png,/content/benchmark_unetpp/masks/EienNoWith/005.png,1170,1654,0.5,0.33345988899998247,0.035664061599465155,0.03605892499184187,0.765084075173096,0.06887187249577065,1547,41355,475
EienNoWith,003,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/003.jpg,/content/data/groundtruth/post-processed/EienNoWith/003.png,/content/benchmark_unetpp/masks/EienNoWith/003.png,1170,1654,0.5,0.3357351509999944,0.67836462175696,0.6953885802403937,0.9651684404960859,0.8083638238833093,32919,14420,1188
EienNoWith,009,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/009.jpg,/content/data/groundtruth/post-processed/EienNoWith/009.png,/content/benchmark_unetpp/masks/EienNoWith/009.png,1170,1654,0.5,0.33369813900003464,0.11842387342966171,0.12261931187569368,0.7758426966292135,0.2117692160245352,2762,19763,798
EienNoWith,004,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/004.jpg,/content/data/groundtruth/post-processed/EienNoWith/004.png,/content/benchmark_unetpp/masks/EienNoWith/004.png,1170,1654,0.5,0.3355908820000195,0.40287834698066816,0.4683607374190334,0.7423725995510849,0.5743596340306476,17860,20273,6198
EienNoWith,006,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/006.jpg,/content/data/groundtruth/post-processed/EienNoWith/006.png,/content/benchmark_unetpp/masks/EienNoWith/006.png,1170,1654,0.5,0.3341496659999166,0.31736761821747655,0.3315047913868846,0.8815447006839779,0.4818208886095213,14564,29369,1957
EienNoWith,002,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/002.jpg,/content/data/groundtruth/post-processed/EienNoWith/002.png,/content/benchmark_unetpp/masks/EienNoWith/002.png,1170,1654,0.5,0.33376317500005825,0.5277034105459202,0.5568384204384942,0.9097932972105157,0.6908453655377348,9067,7216,899
EienNoWith,001,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/001.jpg,/content/data/groundtruth/post-processed/EienNoWith/001.png,/content/benchmark_unetpp/masks/EienNoWith/001.png,1170,1654,0.5,0.3317449339999712,0.8361404649650463,0.8933956364647027,0.9288100698896574,0.9107587147271584,51431,6137,3942
EienNoWith,008,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/008.jpg,/content/data/groundtruth/post-processed/EienNoWith/008.png,/content/benchmark_unetpp/masks/EienNoWith/008.png,1170,1654,0.5,0.3348413049999408,0.19369316720820964,0.19810644096973173,0.8968503084749432,0.32452756291001655,8286,33540,953
EienNoWith,007,/content/data/raw/Manga109s_released_2026_05_21/images/EienNoWith/007.jpg,/content/data/groundtruth/post-processed/EienNoWith/007.png,/content/benchmark_unetpp/masks/EienNoWith/007.png,1170,1654,0.5,0.335721723000006,0.3329202443126494,0.343522606180545,0.9151593803228161,0.49953513082746714,11283,21562,1046
AppareKappore,000,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/000.jpg,/content/data/groundtruth/post-processed/AppareKappore/000.png,/content/benchmark_unetpp/masks/AppareKappore/000.png,1170,1654,0.5,0.33644044300001497,0.7767090334226631,0.95238008667256,0.8080922604069655,0.874323278388928,419092,20955,99527
AppareKappore,005,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/005.jpg,/content/data/groundtruth/post-processed/AppareKappore/005.png,/content/benchmark_unetpp/masks/AppareKappore/005.png,1170,1654,0.5,0.3355182699999659,0.4940818102697998,0.5135349058097198,0.9287905435805145,0.6613852158210521,22708,21511,1741
AppareKappore,003,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/003.jpg,/content/data/groundtruth/post-processed/AppareKappore/003.png,/content/benchmark_unetpp/masks/AppareKappore/003.png,1170,1654,0.5,0.3338028809999969,0.11161256726262801,0.22230331899200984,0.1831097329451968,0.20081199250468454,5787,20245,25817
AppareKappore,009,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/009.jpg,/content/data/groundtruth/post-processed/AppareKappore/009.png,/content/benchmark_unetpp/masks/AppareKappore/009.png,1170,1654,0.5,0.33575949100008984,0.6206089344397593,0.6622790161414297,0.9079493315185178,0.7658959805183382,41358,21090,4193
AppareKappore,004,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/004.jpg,/content/data/groundtruth/post-processed/AppareKappore/004.png,/content/benchmark_unetpp/masks/AppareKappore/004.png,1170,1654,0.5,0.3360806370000091,0.5872658996866703,0.6591586351311445,0.8433689417098891,0.7399716705343419,24553,12696,4560
AppareKappore,006,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/006.jpg,/content/data/groundtruth/post-processed/AppareKappore/006.png,/content/benchmark_unetpp/masks/AppareKappore/006.png,1170,1654,0.5,0.33554153599993697,0.3368698912253408,0.3718242853322449,0.7818224866080677,0.5039681025601892,26417,44630,7372
AppareKappore,002,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/002.jpg,/content/data/groundtruth/post-processed/AppareKappore/002.png,/content/benchmark_unetpp/masks/AppareKappore/002.png,1170,1654,0.5,0.33528089699996144,0.6508213831911418,0.6975946688717563,0.9065996586383462,0.78848189127895,28683,12434,2955
AppareKappore,001,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/001.jpg,/content/data/groundtruth/post-processed/AppareKappore/001.png,/content/benchmark_unetpp/masks/AppareKappore/001.png,1170,1654,0.5,0.3368233920000421,0.7130798282707641,0.7739782422087136,0.9006237769080235,0.8325120832116375,44181,12902,4875
AppareKappore,008,/content/data/raw/Manga109s_released_2026_05_21/images/AppareKappore/008.jpg,/content/data/groundtruth/post-processed/AppareKappore/008.png,/content/benchmark_unetpp/masks/AppareKappore/008.png,1170,1654,0.5,0.3376067189999503,0.266430713267463,0.28043669477932426,0.8421379738968303,0.42075845204362844,5420,13907,1016
